firm_name,group,product_category,complaints_opened,complaints_closed,period_label,period_order,period_start,period_end,year,half,pre_post_duty,upheld_pct,pct_closed_3days,firm_type,record_id,complaints_change_abs,complaints_change_pct,upheld_change_ppts,high_uphold_flag,upheld_band
Scottish Widows Unit Trust Managers Limited,LLOYDS BANKING GROUP PLC,Decumulation & Pensions,0,0.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,,,Life & Pensions,1607,0.0,,,0,Unknown
Scottish Widows Unit Trust Managers Limited,LLOYDS BANKING GROUP PLC,Decumulation & Pensions,0,0.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,,,Life & Pensions,1608,0.0,,,0,Unknown
Scottish Widows Unit Trust Managers Limited,,Home Finance,0,0.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,,,Life & Pensions,1609,,,,0,Unknown
Scottish Widows Unit Trust Managers Limited,LLOYDS BANKING GROUP PLC,Home Finance,0,0.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,,,Life & Pensions,1610,0.0,,,0,Unknown
Scottish Widows Unit Trust Managers Limited,LLOYDS BANKING GROUP PLC,Home Finance,0,0.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,,,Life & Pensions,1611,0.0,,,0,Unknown
Scottish Widows Unit Trust Managers Limited,,Insurance & Pure Protection,0,0.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,,,Life & Pensions,1612,,,,0,Unknown
Scottish Widows Unit Trust Managers Limited,LLOYDS BANKING GROUP PLC,Insurance & Pure Protection,0,0.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,,,Life & Pensions,1613,0.0,,,0,Unknown
Scottish Widows Unit Trust Managers Limited,LLOYDS BANKING GROUP PLC,Insurance & Pure Protection,0,0.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,,,Life & Pensions,1614,0.0,,,0,Unknown
Scottish Widows Unit Trust Managers Limited,LLOYDS BANKING GROUP PLC,Investments,561,565.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,74.7,33.4,Life & Pensions,1615,,,,1,Very High (70%+)
Scottish Widows Unit Trust Managers Limited,LLOYDS BANKING GROUP PLC,Investments,553,543.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,76.4,14.0,Life & Pensions,1616,-8.0,-1.4,1.7,1,Very High (70%+)
Scottish Widows Unit Trust Managers Limited,,Investments,788,798.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,73.3,24.3,Life & Pensions,1617,235.0,42.5,-3.1,1,Very High (70%+)
Scottish Widows Unit Trust Managers Limited,LLOYDS BANKING GROUP PLC,Investments,606,589.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,78.1,45.0,Life & Pensions,1618,-182.0,-23.1,4.8,1,Very High (70%+)
Scottish Widows Unit Trust Managers Limited,LLOYDS BANKING GROUP PLC,Investments,631,632.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,79.9,46.0,Life & Pensions,1619,25.0,4.1,1.8,1,Very High (70%+)
Secure Trust Bank Plc,NO GROUP,Banking & Credit Cards,503,518.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,57.5,16.8,Other Financial Services,1620,,,,1,High (50-70%)
Secure Trust Bank Plc,SECURE TRUST BANK PLC,Banking & Credit Cards,582,541.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,55.3,14.4,Other Financial Services,1621,79.0,15.7,-2.2,1,High (50-70%)
Secure Trust Bank Plc,,Banking & Credit Cards,542,559.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,40.4,19.1,Other Financial Services,1622,-40.0,-6.9,-14.9,0,Moderate (35-50%)
Secure Trust Bank Plc,SECURE TRUST BANK PLC,Banking & Credit Cards,525,501.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,42.1,7.8,Other Financial Services,1623,-17.0,-3.1,1.7,0,Moderate (35-50%)
Secure Trust Bank Plc,SECURE TRUST BANK PLC,Banking & Credit Cards,320,354.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,43.5,7.6,Other Financial Services,1624,-205.0,-39.0,1.4,0,Moderate (35-50%)
Secure Trust Bank Plc,SECURE TRUST BANK PLC,Home Finance,1,,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,,,Other Financial Services,1625,,,,0,Unknown
Secure Trust Bank Plc,SECURE TRUST BANK PLC,Home Finance,1,1.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,100.0,0.0,Other Financial Services,1626,0.0,0.0,,1,Very High (70%+)
Secure Trust Bank Plc,SECURE TRUST BANK PLC,Home Finance,3,2.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,100.0,0.0,Other Financial Services,1627,2.0,200.0,0.0,1,Very High (70%+)
Secure Trust Bank Plc,NO GROUP,Insurance & Pure Protection,1,1.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,,,Other Financial Services,1628,,,,0,Unknown
Shawbrook Bank Limited,SHAWBROOK GROUP PLC,Banking & Credit Cards,1437,990.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,66.0,6.9,Other Financial Services,1629,,,,1,High (50-70%)
Shawbrook Bank Limited,SHAWBROOK GROUP PLC,Banking & Credit Cards,1069,1349.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,62.3,3.8,Other Financial Services,1630,-368.0,-25.6,-3.7,1,High (50-70%)
Shawbrook Bank Limited,,Banking & Credit Cards,998,1083.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,63.6,42.3,Other Financial Services,1631,-71.0,-6.6,1.3,1,High (50-70%)
Shawbrook Bank Limited,SHAWBROOK GROUP PLC,Banking & Credit Cards,1782,1613.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,62.6,29.8,Other Financial Services,1632,784.0,78.6,-1.0,1,High (50-70%)
Shawbrook Bank Limited,SHAWBROOK GROUP PLC,Banking & Credit Cards,1251,1465.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,65.6,29.4,Other Financial Services,1633,-531.0,-29.8,3.0,1,High (50-70%)
Shawbrook Bank Limited,SHAWBROOK GROUP PLC,Home Finance,571,552.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,56.0,14.5,Other Financial Services,1634,,,,1,High (50-70%)
Shawbrook Bank Limited,SHAWBROOK GROUP PLC,Home Finance,580,564.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,49.5,12.2,Other Financial Services,1635,9.0,1.6,-6.5,0,Moderate (35-50%)
Shawbrook Bank Limited,,Home Finance,535,494.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,53.0,10.5,Other Financial Services,1636,-45.0,-7.8,3.5,1,High (50-70%)
Shawbrook Bank Limited,SHAWBROOK GROUP PLC,Home Finance,582,586.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,50.2,19.3,Other Financial Services,1637,47.0,8.8,-2.8,1,High (50-70%)
Shawbrook Bank Limited,SHAWBROOK GROUP PLC,Home Finance,516,554.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,52.0,14.1,Other Financial Services,1638,-66.0,-11.3,1.8,1,High (50-70%)
Shawbrook Bank Limited,SHAWBROOK GROUP PLC,Insurance & Pure Protection,1,1.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,0.0,0.0,Other Financial Services,1639,,,,0,Lower (<35%)
Shop Direct Finance Company Limited,NO GROUP,Insurance & Pure Protection,419,1239.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,,1.5,Other Financial Services,1640,,,,0,Unknown
Shop Direct Finance Company Limited,THE VERY GROUP,Insurance & Pure Protection,314,1033.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,25.4,1.1,Other Financial Services,1641,-105.0,-25.1,,0,Lower (<35%)
Shop Direct Finance Company Limited,,Insurance & Pure Protection,313,319.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,65.5,0.3,Other Financial Services,1642,-1.0,-0.3,40.1,1,High (50-70%)
Shop Direct Finance Company Limited,THE VERY GROUP,Insurance & Pure Protection,568,512.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,68.0,0.6,Other Financial Services,1643,255.0,81.5,2.5,1,High (50-70%)
Shop Direct Finance Company Limited,THE VERY GROUP,Insurance & Pure Protection,418,451.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,62.7,0.4,Other Financial Services,1644,-150.0,-26.4,-5.3,1,High (50-70%)
Simplyhealth Access,SIMPLYHEALTH GROUP LIMITED,Insurance & Pure Protection,2925,2828.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,34.4,31.9,Other Financial Services,1645,,,,0,Lower (<35%)
Simplyhealth Access,SIMPLYHEALTH GROUP LIMITED,Insurance & Pure Protection,3498,3448.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,35.8,29.0,Other Financial Services,1646,573.0,19.6,1.4,0,Moderate (35-50%)
Simplyhealth Access,,Insurance & Pure Protection,3121,3544.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,34.3,28.3,Other Financial Services,1647,-377.0,-10.8,-1.5,0,Lower (<35%)
Simplyhealth Access,SIMPLYHEALTH GROUP LIMITED,Insurance & Pure Protection,2307,2341.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,29.8,35.4,Other Financial Services,1648,-814.0,-26.1,-4.5,0,Lower (<35%)
Simplyhealth Access,SIMPLYHEALTH GROUP LIMITED,Insurance & Pure Protection,1997,1991.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,32.1,35.5,Other Financial Services,1649,-310.0,-13.4,2.3,0,Lower (<35%)
Skipton Building Society,SKIPTON BUILDING SOCIETY,Banking & Credit Cards,1860,1860.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,78.8,43.6,Other Financial Services,1650,,,,1,Very High (70%+)
Skipton Building Society,SKIPTON BUILDING SOCIETY,Banking & Credit Cards,2522,2381.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,78.1,44.7,Other Financial Services,1651,662.0,35.6,-0.7,1,Very High (70%+)
Skipton Building Society,,Banking & Credit Cards,2925,3090.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,76.0,46.4,Other Financial Services,1652,403.0,16.0,-2.1,1,Very High (70%+)
Skipton Building Society,SKIPTON BUILDING SOCIETY,Banking & Credit Cards,3516,3548.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,76.5,59.4,Other Financial Services,1653,591.0,20.2,0.5,1,Very High (70%+)
Skipton Building Society,SKIPTON BUILDING SOCIETY,Banking & Credit Cards,2837,2809.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,85.0,57.8,Other Financial Services,1654,-679.0,-19.3,8.5,1,Very High (70%+)
Skipton Building Society,SKIPTON BUILDING SOCIETY,Decumulation & Pensions,39,35.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,80.0,2.9,Other Financial Services,1655,,,,1,Very High (70%+)
Skipton Building Society,SKIPTON BUILDING SOCIETY,Decumulation & Pensions,27,30.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,76.7,3.3,Other Financial Services,1656,-12.0,-30.8,-3.3,1,Very High (70%+)
Skipton Building Society,,Decumulation & Pensions,32,32.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,78.1,,Other Financial Services,1657,5.0,18.5,1.4,1,Very High (70%+)
Skipton Building Society,SKIPTON BUILDING SOCIETY,Decumulation & Pensions,37,32.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,71.9,3.1,Other Financial Services,1658,5.0,15.6,-6.2,1,Very High (70%+)
Skipton Building Society,SKIPTON BUILDING SOCIETY,Decumulation & Pensions,51,53.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,66.0,3.8,Other Financial Services,1659,14.0,37.8,-5.9,1,High (50-70%)
Skipton Building Society,SKIPTON BUILDING SOCIETY,Home Finance,634,627.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,60.3,30.5,Other Financial Services,1660,,,,1,High (50-70%)
Skipton Building Society,SKIPTON BUILDING SOCIETY,Home Finance,691,708.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,57.5,18.9,Other Financial Services,1661,57.0,9.0,-2.8,1,High (50-70%)
Skipton Building Society,,Home Finance,613,651.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,58.7,28.9,Other Financial Services,1662,-78.0,-11.3,1.2,1,High (50-70%)
Skipton Building Society,SKIPTON BUILDING SOCIETY,Home Finance,610,657.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,55.7,40.0,Other Financial Services,1663,-3.0,-0.5,-3.0,1,High (50-70%)
Skipton Building Society,SKIPTON BUILDING SOCIETY,Home Finance,630,621.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,61.4,39.3,Other Financial Services,1664,20.0,3.3,5.7,1,High (50-70%)
Skipton Building Society,SKIPTON BUILDING SOCIETY,Insurance & Pure Protection,4,5.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,60.0,,Other Financial Services,1665,,,,1,High (50-70%)
Skipton Building Society,SKIPTON BUILDING SOCIETY,Insurance & Pure Protection,1,2.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,50.0,,Other Financial Services,1666,-3.0,-75.0,-10.0,1,High (50-70%)
Skipton Building Society,,Insurance & Pure Protection,4,3.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,,,Other Financial Services,1667,3.0,300.0,,0,Unknown
Skipton Building Society,SKIPTON BUILDING SOCIETY,Insurance & Pure Protection,7,7.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,42.9,42.9,Other Financial Services,1668,3.0,75.0,,0,Moderate (35-50%)
Skipton Building Society,SKIPTON BUILDING SOCIETY,Insurance & Pure Protection,14,10.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,60.0,70.0,Other Financial Services,1669,7.0,100.0,17.1,1,High (50-70%)
Skipton Building Society,SKIPTON BUILDING SOCIETY,Investments,282,290.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,89.7,1.4,Other Financial Services,1670,,,,1,Very High (70%+)
Skipton Building Society,SKIPTON BUILDING SOCIETY,Investments,269,284.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,64.1,5.6,Other Financial Services,1671,-13.0,-4.6,-25.6,1,High (50-70%)
Skipton Building Society,,Investments,221,219.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,68.0,15.5,Other Financial Services,1672,-48.0,-17.8,3.9,1,High (50-70%)
Skipton Building Society,SKIPTON BUILDING SOCIETY,Investments,194,203.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,68.5,6.9,Other Financial Services,1673,-27.0,-12.2,0.5,1,High (50-70%)
Skipton Building Society,SKIPTON BUILDING SOCIETY,Investments,147,139.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,69.8,18.0,Other Financial Services,1674,-47.0,-24.2,1.3,1,High (50-70%)
Society of Lloyd's,SOCIETY OF LLOYD'S,Insurance & Pure Protection,4444,4458.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,42.1,42.6,Other Financial Services,1675,,,,0,Moderate (35-50%)
Society of Lloyd's,SOCIETY OF LLOYD'S,Insurance & Pure Protection,4855,4946.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,47.5,35.0,Other Financial Services,1676,411.0,9.2,5.4,0,Moderate (35-50%)
Society of Lloyd's,,Insurance & Pure Protection,5599,5541.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,48.7,24.3,Other Financial Services,1677,744.0,15.3,1.2,0,Moderate (35-50%)
Society of Lloyd's,SOCIETY OF LLOYD'S,Insurance & Pure Protection,5352,5509.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,46.2,27.7,Other Financial Services,1678,-247.0,-4.4,-2.5,0,Moderate (35-50%)
Society of Lloyd's,SOCIETY OF LLOYD'S,Insurance & Pure Protection,5309,5361.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,44.9,29.5,Other Financial Services,1679,-43.0,-0.8,-1.3,0,Moderate (35-50%)
Somerset Bridge Insurance Services Limited,NO GROUP,Insurance & Pure Protection,735,733.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,49.9,59.2,Other Financial Services,1680,,,,0,Moderate (35-50%)
Somerset Bridge Insurance Services Limited,,Insurance & Pure Protection,653,653.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,56.8,54.4,Other Financial Services,1681,-82.0,-11.2,6.9,1,High (50-70%)
Somerset Bridge Insurance Services Limited,NO GROUP,Insurance & Pure Protection,761,709.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,55.8,60.9,Other Financial Services,1682,108.0,16.5,-1.0,1,High (50-70%)
Somerset Bridge Insurance Services Limited,NO GROUP,Insurance & Pure Protection,519,472.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,46.4,43.9,Other Financial Services,1683,-242.0,-31.8,-9.4,0,Moderate (35-50%)
St James's Place Investment Administration Limited,ST. JAMES'S PLACE PLC,Investments,508,509.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,66.4,1.2,Other Financial Services,1684,,,,1,High (50-70%)
St James's Place UK plc,,Banking & Credit Cards,0,0.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,,,Other Financial Services,1685,,,,0,Unknown
St James's Place UK plc,ST. JAMES'S PLACE PLC,Decumulation & Pensions,478,468.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,78.2,7.9,Other Financial Services,1686,,,,1,Very High (70%+)
St James's Place UK plc,ST. JAMES'S PLACE PLC,Decumulation & Pensions,488,486.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,76.5,6.4,Other Financial Services,1687,10.0,2.1,-1.7,1,Very High (70%+)
St James's Place UK plc,,Decumulation & Pensions,653,613.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,75.5,2.8,Other Financial Services,1688,165.0,33.8,-1.0,1,Very High (70%+)
St James's Place UK plc,ST. JAMES'S PLACE PLC,Decumulation & Pensions,692,650.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,75.8,0.2,Other Financial Services,1689,39.0,6.0,0.3,1,Very High (70%+)
St James's Place UK plc,ST. JAMES'S PLACE PLC,Decumulation & Pensions,1066,966.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,75.9,0.3,Other Financial Services,1690,374.0,54.0,0.1,1,Very High (70%+)
St James's Place UK plc,,Home Finance,0,0.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,,,Other Financial Services,1691,,,,0,Unknown
St James's Place UK plc,ST. JAMES'S PLACE PLC,Insurance & Pure Protection,18,16.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,56.2,6.2,Other Financial Services,1692,,,,1,High (50-70%)
St James's Place UK plc,ST. JAMES'S PLACE PLC,Insurance & Pure Protection,8,10.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,70.0,,Other Financial Services,1693,-10.0,-55.6,13.8,1,Very High (70%+)
St James's Place UK plc,,Insurance & Pure Protection,5,2.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,100.0,0.0,Other Financial Services,1694,-3.0,-37.5,30.0,1,Very High (70%+)
St James's Place UK plc,ST. JAMES'S PLACE PLC,Insurance & Pure Protection,8,10.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,60.0,0.0,Other Financial Services,1695,3.0,60.0,-40.0,1,High (50-70%)
St James's Place UK plc,ST. JAMES'S PLACE PLC,Insurance & Pure Protection,10,8.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,50.0,0.0,Other Financial Services,1696,2.0,25.0,-10.0,1,High (50-70%)
St James's Place UK plc,ST. JAMES'S PLACE PLC,Investments,188,181.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,85.6,7.7,Other Financial Services,1697,,,,1,Very High (70%+)
St James's Place UK plc,ST. JAMES'S PLACE PLC,Investments,196,206.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,81.1,1.9,Other Financial Services,1698,8.0,4.3,-4.5,1,Very High (70%+)
St James's Place UK plc,,Investments,181,180.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,85.0,6.1,Other Financial Services,1699,-15.0,-7.7,3.9,1,Very High (70%+)
St James's Place UK plc,ST. JAMES'S PLACE PLC,Investments,173,166.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,83.7,1.8,Other Financial Services,1700,-8.0,-4.4,-1.3,1,Very High (70%+)
St James's Place UK plc,ST. JAMES'S PLACE PLC,Investments,270,215.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,79.5,0.5,Other Financial Services,1701,97.0,56.1,-4.2,1,Very High (70%+)
St. James's Place Wealth Management Plc,ST. JAMES'S PLACE PLC,Banking & Credit Cards,2,1.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,,,Other Financial Services,1702,,,,0,Unknown
St. James's Place Wealth Management Plc,,Banking & Credit Cards,0,0.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,,,Other Financial Services,1703,-2.0,-100.0,,0,Unknown
St. James's Place Wealth Management Plc,ST. JAMES'S PLACE PLC,Banking & Credit Cards,1,0.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,,,Other Financial Services,1704,1.0,,,0,Unknown
St. James's Place Wealth Management Plc,ST. JAMES'S PLACE PLC,Banking & Credit Cards,0,0.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,,,Other Financial Services,1705,-1.0,-100.0,,0,Unknown
St. James's Place Wealth Management Plc,NO GROUP,Decumulation & Pensions,301,269.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,32.0,0.7,Other Financial Services,1706,,,,0,Lower (<35%)
St. James's Place Wealth Management Plc,ST. JAMES'S PLACE PLC,Decumulation & Pensions,695,353.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,26.9,0.6,Other Financial Services,1707,394.0,130.9,-5.1,0,Lower (<35%)
St. James's Place Wealth Management Plc,,Decumulation & Pensions,2142,972.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,44.1,0.2,Other Financial Services,1708,1447.0,208.2,17.2,0,Moderate (35-50%)
St. James's Place Wealth Management Plc,ST. JAMES'S PLACE PLC,Decumulation & Pensions,4748,2109.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,50.6,0.2,Other Financial Services,1709,2606.0,121.7,6.5,1,High (50-70%)
St. James's Place Wealth Management Plc,ST. JAMES'S PLACE PLC,Decumulation & Pensions,8323,3251.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,45.1,0.1,Other Financial Services,1710,3575.0,75.3,-5.5,0,Moderate (35-50%)
St. James's Place Wealth Management Plc,NO GROUP,Home Finance,18,19.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,15.8,,Other Financial Services,1711,,,,0,Lower (<35%)
St. James's Place Wealth Management Plc,ST. JAMES'S PLACE PLC,Home Finance,14,15.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,60.0,6.7,Other Financial Services,1712,-4.0,-22.2,44.2,1,High (50-70%)
St. James's Place Wealth Management Plc,,Home Finance,14,9.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,33.3,0.0,Other Financial Services,1713,0.0,0.0,-26.7,0,Lower (<35%)
St. James's Place Wealth Management Plc,ST. JAMES'S PLACE PLC,Home Finance,13,15.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,53.3,0.0,Other Financial Services,1714,-1.0,-7.1,20.0,1,High (50-70%)
St. James's Place Wealth Management Plc,ST. JAMES'S PLACE PLC,Home Finance,18,6.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,33.3,0.0,Other Financial Services,1715,5.0,38.5,-20.0,0,Lower (<35%)
St. James's Place Wealth Management Plc,NO GROUP,Insurance & Pure Protection,38,38.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,13.2,,Other Financial Services,1716,,,,0,Lower (<35%)
St. James's Place Wealth Management Plc,ST. JAMES'S PLACE PLC,Insurance & Pure Protection,46,32.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,21.9,,Other Financial Services,1717,8.0,21.1,8.7,0,Lower (<35%)
St. James's Place Wealth Management Plc,,Insurance & Pure Protection,43,43.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,25.6,0.0,Other Financial Services,1718,-3.0,-6.5,3.7,0,Lower (<35%)
St. James's Place Wealth Management Plc,ST. JAMES'S PLACE PLC,Insurance & Pure Protection,57,28.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,32.1,0.0,Other Financial Services,1719,14.0,32.6,6.5,0,Lower (<35%)
St. James's Place Wealth Management Plc,ST. JAMES'S PLACE PLC,Insurance & Pure Protection,206,39.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,10.3,0.0,Other Financial Services,1720,149.0,261.4,-21.8,0,Lower (<35%)
St. James's Place Wealth Management Plc,NO GROUP,Investments,419,353.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,25.2,0.6,Other Financial Services,1721,,,,0,Lower (<35%)
St. James's Place Wealth Management Plc,ST. JAMES'S PLACE PLC,Investments,1084,471.0,H2 2022,2,2022-07-01,2022-12-31,2022,2,Pre-Duty,24.6,0.4,Other Financial Services,1722,665.0,158.7,-0.6,0,Lower (<35%)
St. James's Place Wealth Management Plc,,Investments,1994,1186.0,H1 2023,3,2023-01-01,2023-06-30,2023,1,Pre-Duty,47.0,0.2,Other Financial Services,1723,910.0,83.9,22.4,0,Moderate (35-50%)
St. James's Place Wealth Management Plc,ST. JAMES'S PLACE PLC,Investments,3787,1832.0,H2 2023,4,2023-07-01,2023-12-31,2023,2,Post-Duty,55.7,0.2,Other Financial Services,1724,1793.0,89.9,8.7,1,High (50-70%)
St. James's Place Wealth Management Plc,ST. JAMES'S PLACE PLC,Investments,6828,3052.0,H1 2024,5,2024-01-01,2024-06-30,2024,1,Post-Duty,47.3,0.1,Other Financial Services,1725,3041.0,80.3,-8.4,0,Moderate (35-50%)
Standard Life Assurance Limited,PHOENIX GROUP HOLDINGS PLC,Decumulation & Pensions,2611,2506.0,H1 2022,1,2022-01-01,2022-06-30,2022,1,Pre-Duty,48.0,42.9,Other Financial Services,1726,,,,0,Moderate (35-50%)
